Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
49846353,0,,3,6,1,1208,44,10,4,28,,1,,1,05db9164,78ccd99e,dbae6f2a,16b608c5,4cf72387,7e0ccccf,ad32de6e,0b153874,a73ee510,e0e81a70,b902a565,d873dae1,de1618b9,051219e6,9917ad07,a9610afc,e5ba7672,e7e991cb,e51f040f,a458ea53,4b4c4bd6,ad3062eb,32c7478e,a93ade15,001f3601,80627a6e
49846542,1,,1,7,2,2888,5,4,0,102,,4,,2,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,fe6b92e5,7227c706,6c41e35e,a73ee510,305a0646,9625b211,21a23bfe,dccbd94b,07d13a8f,e3209fc2,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
49846548,0,0,6,26,32,1762,396,207,17,3418,0,16,0,322,68fd1e64,287130e0,052d55a2,79dcd314,f1d40cbe,fe6b92e5,d161368b,0b153874,a73ee510,991fc4a4,d58d68bb,c8abf6a5,740c210d,cfef1c29,655fad18,573a1f14,8efede7f,891589e7,21ddcdc9,a458ea53,cd162315,,bcdee96c,3fdb382b,ea9a246c,49d68486
49846673,0,,4,,1,2301,303,13,10,49,,5,0,1,8cf07265,0b8e9caf,52d63b39,48e1c623,25c83c98,7e0ccccf,1ed993f4,361384ce,a73ee510,3b08e48b,8963d647,2fe69f0c,4956d4e5,b28479f6,5340cb84,9a14c887,3486227d,ca6a63cf,,,8853b76b,ad3062eb,423fab69,08b0ce98,,
49846919,0,1,2,5,5,698,5,10,5,5,1,3,0,5,8cf07265,2efdbb44,ffcb26ca,e72772cf,4cf72387,fbad5c96,1c86e0eb,f504a6f4,a73ee510,1733041e,755e4a50,312df55b,5978055e,07d13a8f,b22a7557,af342967,e5ba7672,42076ccd,,,32126b75,ad3062eb,32c7478e,89ca0045,,
49846938,0,0,3,5,,3929,77,1,12,32,0,1,,,5a9ed9b0,80e26c9b,74e1a23a,9a6888fb,25c83c98,fbad5c96,36862899,37e4aa92,a73ee510,2339ba88,1fec5e61,fb8fab62,95059b3e,b28479f6,4c1df281,c6b1e1b2,d4bb7bd8,f54016b9,21ddcdc9,5840adea,99c09e97,,3a171ecb,335a6a1e,e8b83407,d15c0cc8
49846965,0,0,-1,,,3421,81,2,24,62,0,1,,,09ca0b81,8db5bc37,4e1476b1,2c20fcf8,4cf72387,fe6b92e5,d2dbdfe6,1f89b562,a73ee510,015ac893,7e40f08a,da7b77d1,1aa94af3,64c94865,a299ce75,65ac3c6a,07c540c4,e7c97dee,,,33f24a65,,3a171ecb,1aa84899,,
49847046,0,0,41,2,5,8066,254,2,45,359,0,2,,5,05db9164,2c16a946,2a31f41b,59dbabe4,4cf72387,fe6b92e5,dc7659bd,0b153874,a73ee510,49d1ad89,e51ddf94,18006723,3516f6e6,07d13a8f,18231224,a6d756c4,07c540c4,74ef3502,,,e9fdb665,,3a171ecb,9117a34a,,
49847396,0,,-1,,,947,107,14,25,94,,2,0,,287e684f,38a947a1,358d943e,bdc6207b,30903e74,7e0ccccf,ade953a9,1f89b562,a73ee510,4072f40f,29e4ad33,22d61de4,80467802,b28479f6,731c0cbb,348af436,e5ba7672,065917ca,,,7da33bb4,,32c7478e,01853592,,
49847523,0,0,0,12,5,2312,69,7,21,269,0,3,,5,05db9164,1cfdf714,58179847,4979c246,25c83c98,fbad5c96,90a2c015,5b392875,a73ee510,3b08e48b,0f736a0c,26025dd1,3af886ff,051219e6,af56328b,b68302fd,e5ba7672,e88ffc9d,5b885066,a458ea53,05d1358a,,3a171ecb,521834ee,cb079c2d,abbbe19d
49847532,1,2,817,,0,10,0,2,0,0,1,1,,0,5a9ed9b0,b961056b,36c96cfe,c40d0705,25c83c98,7e0ccccf,0492c809,0b153874,a73ee510,a2df6702,ba0f9e8a,cde21460,4e4dd817,1adce6ef,5e163f0f,674701a9,07c540c4,c24ac50d,,,deb33d1e,,32c7478e,60a197ae,,
49847574,0,,1,3,3,5932,30,1,8,30,,1,,4,05db9164,b46aceb6,f1bc3f55,c2fcecf6,4cf72387,fe6b92e5,38eb9cf4,0b153874,a73ee510,f6f942d1,7f8ffe57,3a337ed7,46f42a63,07d13a8f,6afa614f,ef55fcd3,d4bb7bd8,a4667218,,,dd33e3d0,,c7dc6720,38be899f,,
49847632,0,0,1,8,6,3163,26,1,6,8,0,1,0,6,05db9164,d97d4ce8,c725873a,d0189e5a,25c83c98,fbad5c96,5e4454aa,0b153874,a73ee510,000e2f4b,680bf6cb,49fee879,7db6a946,b28479f6,936289f3,3b87fa92,3486227d,fb342121,21ddcdc9,5840adea,d90f665b,,32c7478e,6c1cdd05,ea9a246c,1219b447
49847689,0,0,368,,,7678,62,1,0,9,0,1,,,8cf07265,b961056b,eccf8937,4120ff84,25c83c98,,d74a9739,0b153874,a73ee510,3b08e48b,cb849dba,43a41928,2f0eb6b7,b28479f6,70a601bc,2377cf02,d4bb7bd8,43de85d3,,,a4cadc88,,32c7478e,f1a27f66,,
49847836,0,,-1,,,9282,48,4,0,57,,3,,,05db9164,287130e0,a17e97ef,fb0a81a4,43b19349,,2e440430,0b153874,a73ee510,005a9f49,e93fcc6d,9356de62,5fcd3498,f7c1b33f,42793602,3e25752c,07c540c4,891589e7,21ddcdc9,a458ea53,93582b11,,32c7478e,3fdb382b,ea9a246c,49d68486
49847879,0,,30,3,6,3912,79,3,40,71,,1,,6,68fd1e64,537e899b,5037b88e,9dde01fd,25c83c98,,a4695845,51d76abe,a73ee510,fe8687bd,258875ea,680d7261,dcc8f90a,07d13a8f,73c54e3e,c0673b44,3486227d,86b4fc22,,,e049c839,,32c7478e,6095f986,,
49847917,1,,5,20,6,10605,136,5,6,37,,2,,6,05db9164,287130e0,dfa37e4d,a562e6fb,25c83c98,13718bbd,412cb2ce,0b153874,a73ee510,5c7c893d,b9ec9192,fea82686,df5886ca,b28479f6,3dfcad8f,a1646bb5,27c07bd6,acd948bb,d9aa05dc,5840adea,35a41278,,32c7478e,66335bd5,ea9a246c,fffa8e76
49848067,0,8,1,1,5,928,7,8,9,9,2,2,,5,39af2607,85af3139,d032c263,c18be181,4cf72387,3bf701e7,6283fd6c,0b153874,a73ee510,3b08e48b,753f8c08,dfbb09fb,db8113cc,07d13a8f,fdb8cdb7,84898b2a,e5ba7672,d4328054,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
49848331,0,0,77,,1,2053,13,2,2,12,0,1,0,1,68fd1e64,38a947a1,,,25c83c98,,b61d58e1,5b392875,a73ee510,534fc986,feb49a68,,8978af5c,b28479f6,96196e2c,,07c540c4,b4270c3a,,,,,32c7478e,,,
49848350,0,17,1,,,640,28,93,49,242,3,9,1,,05db9164,f234d60e,a569d80d,b5dda8e5,43b19349,7e0ccccf,0c5c5955,0b153874,a73ee510,d7941d9c,2b2bf391,d18debc7,469f32d5,07d13a8f,c94f6bb0,e2e989bf,3486227d,d942f032,,,5abedcab,,423fab69,55dea74e,,
49848414,1,,1,3,2,6295,,0,2,2,,0,,2,05db9164,90081f33,949985dd,022e1b9d,25c83c98,fbad5c96,5ce94b48,5b392875,a73ee510,efea433b,20c37f5c,8f0235ea,b029ebab,64c94865,66f7d0dc,2400d331,e5ba7672,88ff59ed,,,14d944c1,ad3062eb,32c7478e,d5c410bd,,
49848513,1,7,-1,,,1077,92,13,17,129,1,3,,,05db9164,38a947a1,a0a2abcf,6a14f9b9,b2241560,fe6b92e5,cc0bd899,0b153874,a73ee510,d6e13808,2770cb50,5facbef4,6cb5243a,07d13a8f,586a2aab,f8b34416,e5ba7672,e5f8f18f,,,f3ddd519,c9d4222a,423fab69,b34f3128,,
49848640,0,,0,,,6726,8,4,0,8,,1,,,05db9164,68b3edbf,b00d1501,d16679b9,0942e0a7,7e0ccccf,d5b22f0b,0b153874,a73ee510,5162b19c,fee58969,e0d76380,a8840224,07d13a8f,fd888b80,1203a270,e5ba7672,cf1cde40,,,73d06dde,,c7dc6720,aee52b6f,,
49848741,0,0,10,20,24,4,89,23,39,141,0,3,,13,87552397,58e67aaf,24e55af4,8d87a5dc,25c83c98,7e0ccccf,c519c54d,5b392875,a73ee510,7ef432eb,59cd5ae7,1d5e0931,8b216f7b,b28479f6,62eca3c0,b0fb8da1,e5ba7672,c21c3e4c,edb3d180,a458ea53,0e8017a7,ad3062eb,bcdee96c,25e1b26e,9b3e8820,3662e24f
49848744,1,,26,1,1,0,,0,1,1,,0,,1,05db9164,38a947a1,e3818eb2,a4456f7e,25c83c98,fbad5c96,b2b07c38,062b5529,a73ee510,3b08e48b,873e9732,3bec5d45,61537f27,1adce6ef,68fc4e7e,72d1790f,776ce399,f03e8b05,,,950d91c1,,be7c41b4,2f7e98de,,
49848810,0,,6,1,2,136234,,0,2,2,,0,,2,8cf07265,e112a9de,af5655e7,22504558,25c83c98,,681352e5,44463c9b,7cc72ec2,fabfe70a,e2274ca7,252162ec,d7ccce7c,b28479f6,5fe41dba,776f5665,e5ba7672,d39e7a70,,,5c7c443c,,32c7478e,8f079aa5,,
49848846,0,3,-1,,,288,1,8,2,69,2,4,1,,05db9164,33728ce9,4b0ad917,4e353d3a,25c83c98,fbad5c96,23995c53,0b153874,a73ee510,3f0536da,cd581ca6,ce2957ad,90cf8234,b28479f6,468d6259,5f704016,3486227d,07070d63,21ddcdc9,5840adea,e5195a68,,bcdee96c,9be5c7a4,2bf691b1,2fede552
49848971,1,,6,,,3909,10,4,0,12,,3,,,05db9164,78ccd99e,642adf74,d812f08a,25c83c98,6f6d9be8,b751550f,5b392875,a73ee510,fe1241ec,19ecdf2c,0e7c0078,4727e381,07d13a8f,162f3329,48be3d7e,e5ba7672,e7e991cb,55dd3565,a458ea53,0a6d6287,8ec974f4,32c7478e,70be3965,c243e98b,cd0af79e
49848985,0,0,1,,7,2134,97,49,40,734,0,9,0,7,68fd1e64,8084ee93,d032c263,c18be181,25c83c98,7e0ccccf,26817995,0b153874,a73ee510,366090e9,8b92652b,dfbb09fb,c5bc951e,b28479f6,16d2748c,84898b2a,3486227d,003d4f4f,,,0014c32a,,423fab69,3b183c5c,,
49848989,1,3,33,18,17,1203,48,3,49,48,1,1,,17,05db9164,8cc9c66e,b575a7cf,a8b42d25,25c83c98,6f6d9be8,d8ba4ee9,0b153874,a73ee510,72d9474e,577ff050,02d08bba,b079c917,07d13a8f,2b8f96c1,621f3b72,07c540c4,a6f5dd38,21ddcdc9,a458ea53,9e4c8302,8ec974f4,32c7478e,cd8c216a,445bbe3b,0e74a422
49849291,1,3,9,26,6,630,8,5,13,20,1,2,0,6,05db9164,4f25e98b,82cd3294,690712bd,25c83c98,,346ade38,0b153874,a73ee510,515ed6ca,636405ac,a913d3c1,31b42deb,f7c1b33f,286d9690,e6d72ac7,e5ba7672,7ef5affa,ac1a2337,a458ea53,f247cd54,,32c7478e,82437b86,001f3601,6700f0d1
49849301,1,,20,,,10874,124,10,0,66,,1,,,68fd1e64,a984ae94,51a1ba8e,499ac831,25c83c98,7e0ccccf,ce396c2c,0b153874,a73ee510,3b08e48b,defc0075,34645d5b,1e152deb,b28479f6,a552a47a,6a841a1b,e5ba7672,b0a66c0c,,,9cfdbc70,,3a171ecb,aee52b6f,,
49849402,1,,-1,,,22315,18,25,0,42,,3,,,05db9164,1cfdf714,e20ef5d6,f71fde94,25c83c98,,eba9a360,0b153874,a73ee510,5788fbe6,f52829dc,c14829f2,64f8e14f,1adce6ef,f3002fbd,8df6fd85,e5ba7672,e88ffc9d,841389cd,b1252a9d,83e487a7,,bcdee96c,d7976298,cb079c2d,6d591e57
49849544,1,0,1,2,,2263,38,59,1,308,0,7,0,,68fd1e64,a8b6b751,f9239e58,96febccd,25c83c98,,3f4ec687,5b392875,a73ee510,0e9ead52,c4adf918,9ed8d6bc,85dbe138,07d13a8f,4b1f9049,81b7a22d,3486227d,d787f192,21ddcdc9,a458ea53,35173275,,32c7478e,df487a73,001f3601,c27f155b
49849680,0,0,1327,,,2224,43,24,4,29,0,4,,,68fd1e64,08c2f5df,dde182a0,de1dc0c1,384874ce,fbad5c96,1c86e0eb,0b153874,a73ee510,213889cd,755e4a50,7a27d4e1,5978055e,32813e21,102957f2,84534f54,e5ba7672,29b0e3e5,,,2b81e06c,c9d4222a,55dd3565,2f647dfe,,
49849773,1,,-1,,,4996,14,3,12,16,,1,,,8cf07265,52e9ecfc,20009f96,73fec7fb,25c83c98,fbad5c96,2c7bd1f3,0b153874,a73ee510,9b2a83c5,e51bf5bd,57c08194,84620f02,b28479f6,e2dd9a77,054b386f,07c540c4,1e42ba17,21ddcdc9,b1252a9d,0dd41d11,,32c7478e,f9f7eb22,f0f449dd,a3a8e8f4
49849799,0,1,21,,1,31,10,1,1,1,1,1,0,1,05db9164,e112a9de,9db30a48,b3dbc908,4cf72387,fbad5c96,968690bc,0b153874,a73ee510,6b1e4999,1d351a39,2598d8eb,90a568bc,ad1cc976,f1e1df0a,9ab4d6b1,3486227d,fdbdefe6,,,bbf96cac,,c3dc6cef,8f079aa5,,
49850141,1,4,13,8,17,24,23,204,19,793,1,24,,9,439a44a4,4f25e98b,2d44c50c,d3f4795d,25c83c98,,9963c37d,6a698541,a73ee510,d2f1c80c,72788f31,151ac755,7a7b8db5,b28479f6,8ab5b746,1e076d84,e5ba7672,7ef5affa,21ddcdc9,b1252a9d,7c6c8222,,32c7478e,5caad1f2,e8b83407,adf647f3
49850226,0,,64,,,5024,83,8,1,1,,1,,,05db9164,b961056b,e407948e,f4cb19ae,25c83c98,fe6b92e5,18be0b80,5b392875,a73ee510,25ddaad7,5491e76f,5afc6931,4d8e7d98,1adce6ef,4903dd2e,748f4c2f,e5ba7672,5162930e,,,e150ffbf,,423fab69,3b047130,,
49850227,0,0,50,1,1,7950,,0,31,1,0,0,0,1,05db9164,421b43cd,b8166134,44a106d6,4cf72387,7e0ccccf,de822e2a,5b392875,a73ee510,d888e259,f61e81dd,e1904301,c6881550,07d13a8f,8ae3cee1,29bb41f1,e5ba7672,2804effd,,,eaf99d6a,,423fab69,d9556584,,
49850276,0,10,117,10,10,12,8,39,10,122,1,4,,8,05db9164,287130e0,74972720,09f7d6db,25c83c98,13718bbd,6284da2d,0b153874,a73ee510,78cab4c1,5874c9c9,560557e5,740c210d,07d13a8f,5deac8a6,cb1662be,e5ba7672,616484f3,21ddcdc9,5840adea,e2a50a6a,,423fab69,e29de47e,ea9a246c,164d3259
49850294,0,0,10,3,3,1392,3,1,3,3,0,1,,3,5a9ed9b0,e3ce8d54,25591cfd,a63f2c9f,25c83c98,fbad5c96,58bfa98e,0b153874,a73ee510,a8fee414,72a65bcc,0e5e0138,b8fee572,d2dfe871,4b0401e8,8ae34392,3486227d,d9942b4c,,,bac021b4,ad3062eb,3a171ecb,e47759f6,,
49850362,1,,-1,,,2403,17,13,11,124,,4,,,be589b51,1cfdf714,dd1a1f71,645fd4c0,4cf72387,,90a2c015,1f89b562,a73ee510,5592aa50,0f736a0c,54d881b7,3af886ff,1adce6ef,f3002fbd,83600e40,e5ba7672,e88ffc9d,5b5de845,b1252a9d,36e6fcc6,ad3062eb,3a171ecb,87a3b049,cb079c2d,c4206c8f
49850531,0,1,720,19,5,1188,62,1,42,56,1,1,,14,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,,e56a4862,0b153874,a73ee510,3b08e48b,5e183c58,21a23bfe,1eb0f8f0,b28479f6,91f74a64,587267a3,d4bb7bd8,a78bd508,21ddcdc9,5840adea,c2a93b37,,3a171ecb,1793a828,e8b83407,2fede552
49850639,1,4,113,7,2,1,0,32,32,44,1,3,,0,05db9164,38a947a1,8512d54d,7031bb66,25c83c98,7e0ccccf,1c86e0eb,37e4aa92,a73ee510,213889cd,755e4a50,e2163351,5978055e,b28479f6,46ed0b3c,beef16d6,e5ba7672,2c6cb693,,,4645d72c,,32c7478e,b258af68,,
49850732,1,3,48,29,11,1314,42,39,49,81,1,11,,12,05db9164,1cfdf714,d40b469b,530d509c,25c83c98,fe6b92e5,7195046d,1f89b562,a73ee510,b90dbc4e,4d8549da,d68808c3,51b97b8f,b28479f6,d345b1a0,1e4a701e,27c07bd6,e88ffc9d,ac1a2337,a458ea53,0fe9a64e,,bcdee96c,be2a7d17,cb079c2d,1e93de5e
49850773,0,,39,1,1,5281,21,10,8,40,,2,,1,05db9164,421b43cd,b8166134,44a106d6,25c83c98,fbad5c96,55951b61,0b153874,a73ee510,ad0a58c1,1e79255f,e1904301,9a5d52f1,07d13a8f,8ae3cee1,29bb41f1,e5ba7672,2804effd,,,eaf99d6a,ad3062eb,32c7478e,d9556584,,
49850888,0,1,5,6,9,5,3,8,14,172,1,2,1,3,05db9164,59ab477c,bdc6a9e7,187e7d99,25c83c98,,d40710f9,0b153874,a73ee510,3b08e48b,6e067112,8cb8044c,a107e633,07d13a8f,9c25c3f3,e0cd93e1,3486227d,74fc71da,21ddcdc9,5840adea,b967c468,,32c7478e,7058cbd3,47907db5,aa5f0a15
49850935,0,,2,1,1,,,0,4,3,,0,,1,68fd1e64,98159f6d,6ceab0ee,7a7d5d9a,30903e74,,ba5d463e,5b392875,7cc72ec2,3b08e48b,2db82d51,5fe15e12,6d41cadf,07d13a8f,8d28db42,de012396,2005abd1,4854928e,,,0eaac8f1,,32c7478e,61dcdbeb,,
49851027,0,,11,33,26,4250,46,3,29,75,,1,,26,f473b8dc,1cfdf714,0d7bc9ca,4384a030,25c83c98,7e0ccccf,78dcd87f,5b392875,a73ee510,24bec87b,8aa7f20a,40b87971,706a14b0,b28479f6,d345b1a0,53c3a448,8efede7f,e88ffc9d,54564c1f,b1252a9d,1f29edb3,ad3062eb,bcdee96c,b94e053e,cb079c2d,d6f0caf4
49851089,0,0,16,1,1,5732,214,82,32,933,0,6,0,1,05db9164,85af3139,d032c263,c18be181,25c83c98,7e0ccccf,e807f153,0b153874,a73ee510,28daff0d,1054ae5c,dfbb09fb,d7ce3abd,b28479f6,af8db00e,84898b2a,3486227d,d4328054,,,0014c32a,,bcdee96c,3b183c5c,,
49851120,1,3,1,22,6,8,2,15,7,6,1,4,,2,05db9164,40ed0c67,51d87802,4fd191d6,30903e74,,f12fe6e9,0b153874,a73ee510,0bc4c053,0be27447,1e7d58ba,5e5e993e,07d13a8f,622c34d8,b231a2eb,e5ba7672,2585827d,21ddcdc9,5840adea,79e692bd,,423fab69,af931d1c,e8b83407,955679e8
49851242,1,0,438,1,1,1905,5,2,1,13,0,2,,1,05db9164,b961056b,,,25c83c98,6f6d9be8,e39d3fea,51d76abe,a73ee510,2d94a531,669a9e7b,,b081141b,1adce6ef,8187184a,,07c540c4,5a6878f5,,,,,32c7478e,,,
49851311,0,,68,2,,8298,,0,2,4,,0,,,05db9164,89ddfee8,408ae430,4a548665,25c83c98,,928efe34,0b153874,a73ee510,5ba575e7,4c074d2a,74e52362,f948ca5d,b28479f6,25753fb1,7f231039,e5ba7672,5bb2ec8e,55c3a60b,b1252a9d,74733540,,32c7478e,3fdb382b,f0f449dd,49d68486
49851317,0,0,4,1,,9220,750,3,26,134,0,1,,,5a9ed9b0,a796837e,42db3232,e3cc371a,25c83c98,fe6b92e5,4e784388,0b153874,a73ee510,bdfd8a02,7ca25fd2,c9669737,d3802338,cfef1c29,f0bf9094,c4de5bba,07c540c4,1cdbd1c5,,,288eaded,c9d4222a,32c7478e,8fc66e78,,
49851326,0,,5,1,1,16552,,0,1,1,,0,,1,05db9164,e112a9de,2a7fa4bc,22504558,25c83c98,fbad5c96,03dda6cf,1f89b562,a73ee510,7fc0c2b2,3289d3e1,252162ec,5a777c73,1adce6ef,6da7d68c,776f5665,d4bb7bd8,d495a339,,,5c7c443c,ad3062eb,3a171ecb,8f079aa5,,
49851383,0,,60,2,2,28823,150,6,16,93,,3,0,2,05db9164,85af3139,02cf9876,c18be181,25c83c98,7e0ccccf,15ebc248,1f89b562,a73ee510,60a54006,8fa5dd63,8fe001f4,70728bf9,b28479f6,af8db00e,36103458,27c07bd6,d4328054,,,e587c466,,85d5a995,3b183c5c,,
49851421,0,0,1104,1,,5657,139,8,1,30,0,2,,,05db9164,9e5ce894,9804b454,13508380,25c83c98,7e0ccccf,2e6e298f,5b392875,a73ee510,b86d10c4,8b1803e6,1b6573b4,507b0e32,07d13a8f,8cf98699,a18a43b6,e5ba7672,a5bb7b8a,55dd3565,b1252a9d,dd685d4b,,423fab69,45ab94c8,ea9a246c,c84c4aec
49851451,0,0,1,13,8,2917,74,17,8,156,0,3,1,11,68fd1e64,207b2d81,365d1d63,e9370452,25c83c98,7e0ccccf,dc7659bd,1f89b562,a73ee510,015ac893,e51ddf94,8ff467ea,3516f6e6,07d13a8f,0c67c4ca,acf5f625,3486227d,395856b0,21ddcdc9,a458ea53,b6af5d81,,32c7478e,27e81296,001f3601,65e4fe4f
49851515,0,0,1,4,2,2587,50,2,9,50,0,1,,2,87552397,f0cf0024,6f67f7e5,41274cd7,25c83c98,fbad5c96,397def4e,062b5529,a73ee510,0af798a0,20b05825,623049e6,c28589ee,b28479f6,e6c5b5cd,c92f3b61,07c540c4,b04e4670,21ddcdc9,5840adea,60f6221e,,32c7478e,43f13e8b,ea9a246c,731c3655
49851685,0,,0,5,3,8231,171,0,13,146,,0,0,3,05db9164,1cfdf714,e6ce6bed,74897ea2,25c83c98,fe6b92e5,e807f153,0b153874,a73ee510,31990058,1054ae5c,888f56f1,d7ce3abd,d2dfe871,ca8b2a1a,2d8d6a24,3486227d,e88ffc9d,083e89d9,a458ea53,7ad14686,ad3062eb,423fab69,3fdb382b,cb079c2d,64f08cc6
49851757,0,,5,16,11,15670,12,17,16,31,,1,,11,05db9164,3458ac28,,,25c83c98,7e0ccccf,8960a01e,1f89b562,a73ee510,3b08e48b,bc346946,,bcc725fc,dcd762ee,f75bc6c8,,3486227d,59718f2f,,,,c9d4222a,3a171ecb,,,
49851920,0,0,1,2,2,19432,311,8,2,138,0,2,0,2,05db9164,85af3139,d032c263,c18be181,4cf72387,fbad5c96,7195046d,0b153874,a73ee510,0529dce1,4d8549da,dfbb09fb,51b97b8f,d2dfe871,4882e4b3,84898b2a,8efede7f,d4328054,,,0014c32a,,55dd3565,3b183c5c,,
49851923,1,0,-1,1,,2214,55,441,23,628,0,26,0,,5bfa8ab5,1cfdf714,484189a1,d4473940,25c83c98,,0df4df10,0b153874,a73ee510,5a2dbfb2,4d8549da,80111036,51b97b8f,1adce6ef,f3002fbd,df3e8e2f,8efede7f,e88ffc9d,5b5de845,b1252a9d,f799acd9,,bcdee96c,129e27b2,cb079c2d,2249063b
49851976,1,6,1,13,7,7,4,166,13,141,2,25,,4,05db9164,287130e0,35a59faa,92ad2080,4cf72387,fe6b92e5,cc0bd899,0017bc7c,a73ee510,7f02edac,2770cb50,4ff48c04,6cb5243a,07d13a8f,10040656,91b896de,e5ba7672,891589e7,23a4bfcf,a458ea53,c0ab9688,,423fab69,0ff79aee,e8b83407,3bc38ad5
49851981,0,1,56,3,2,2,2,1,5,5,1,1,1,2,05db9164,38a947a1,58a84112,eee0e446,25c83c98,,468a0854,1f89b562,a73ee510,3b08e48b,a60de4e5,1039c26a,605bbc24,07d13a8f,665f9b8a,419a0057,8efede7f,7abb2837,,,d00a94d7,,32c7478e,375c3609,,
49851991,0,,0,9,3,5235,28,6,3,3,,1,,3,09ca0b81,c8687797,6f67f7e5,41274cd7,25c83c98,fbad5c96,f68913b9,0b153874,a73ee510,02bf81ed,f2f4d27c,623049e6,971b4ca9,1adce6ef,cca21054,c92f3b61,07c540c4,a7e06874,21ddcdc9,5840adea,60f6221e,,3a171ecb,43f13e8b,ea9a246c,731c3655
49852209,1,0,99,1,2,1428,6,46,7,129,0,10,,2,05db9164,f6f4fe4b,de5f6ae1,4fc9a69b,25c83c98,fe6b92e5,c4cf3750,0b153874,a73ee510,f1cc6fa4,9d7e66c3,2349e585,df957573,07d13a8f,9ca59173,371bba32,e5ba7672,ca5a75f3,,,b62029cb,ad3062eb,423fab69,41213946,,
49852227,1,0,27,3,,11043,44,3,1,11,0,2,,,9a89b36c,b961056b,90075f63,fdd7cb6d,25c83c98,fbad5c96,996f470c,0b153874,a73ee510,78cab4c1,d58d68bb,d561359e,740c210d,b28479f6,70a601bc,9b2af053,8efede7f,43de85d3,,,a0554755,ad3062eb,32c7478e,60a197ae,,
49852340,1,0,15,2,2,15035,,0,4,4,0,0,,2,05db9164,f6f4fe4b,70a3a540,3ddb8a43,25c83c98,fbad5c96,412cb2ce,1f89b562,a73ee510,711ec2bc,b9ec9192,9fd81b7a,df5886ca,b28479f6,df360709,28915d64,3486227d,c587eafc,,,6c2c1332,,32c7478e,b13a4767,,
49852369,0,0,1,32,5,2196,26,1,22,25,0,1,,7,5a9ed9b0,e5fb1af3,d77d13e5,c589b517,25c83c98,7e0ccccf,34ee90db,0b153874,a73ee510,d2e3dec0,d74aabe6,b8b076e2,0fb78b80,64c94865,0ae958e9,06fd2962,d4bb7bd8,13145934,7d551238,a458ea53,2612288f,78e2e389,3a171ecb,aacd2260,e8b83407,a40bcbca
49852507,0,0,2,,,7284,,,4,,0,,,,5bfa8ab5,9f7e1d07,cbb03da3,1205772e,25c83c98,,3e2ef4e6,0b153874,a73ee510,96fa0723,ba34ed14,5a68c167,103a86a6,07d13a8f,3e25e5f5,2f51c2e2,d4bb7bd8,6a58e423,21ddcdc9,5840adea,d45aed23,,c7dc6720,5931b777,ea9a246c,0f1c6aab
49852511,0,,29,8,3,620,,0,3,3,,0,,3,68fd1e64,73a46ff0,74972720,09f7d6db,25c83c98,fe6b92e5,809e67f4,37e4aa92,a73ee510,a4b832ae,cfd9d2a6,560557e5,d1e37101,1adce6ef,d57668e2,cb1662be,1e88c74f,da507f45,21ddcdc9,b1252a9d,e2a50a6a,,be7c41b4,e29de47e,ea9a246c,43e48f64
49852614,0,0,1,6,8,3598,114,2,9,143,0,2,,8,05db9164,287130e0,3970719c,11fba85c,25c83c98,7e0ccccf,81bb0302,5b392875,a73ee510,175d6c71,b7094596,c0e6ed5c,1f9d2c38,b28479f6,9efd8b77,0f24f259,07c540c4,891589e7,55dd3565,b1252a9d,1fb42d80,,32c7478e,3fdb382b,ea9a246c,49d68486
49852659,0,,-1,137,2,161,,0,5,10,,0,,3,05db9164,38d50e09,2ad27ae8,c3dd08e6,43b19349,fbad5c96,8ce3a35f,c8ddd494,a73ee510,3b08e48b,c8e7f509,37198f46,6e8ef725,b28479f6,42b3012c,db0cf8e1,776ce399,582152eb,21ddcdc9,5840adea,16a786f3,,32c7478e,b34f3128,001f3601,aa5f0a15
49852810,0,13,3,,,1321,14,37,10,14,1,3,0,,68fd1e64,f0cf0024,6f2bf6d4,95f6a680,b0530c50,7e0ccccf,40045b28,1f89b562,a73ee510,3b08e48b,dbfc0eae,39fff66b,0463405f,1adce6ef,99b06d74,9393d331,e5ba7672,88b0e440,21ddcdc9,5840adea,08085eb3,,32c7478e,6c1cdd05,9721386e,7e6f9939
49852914,0,0,1,18,18,4978,343,17,32,348,0,2,1,18,05db9164,421b43cd,b3d28261,29998ed1,30903e74,7e0ccccf,d2dbdfe6,0b153874,a73ee510,efea433b,2b9c7071,6aaba33c,1aa94af3,b28479f6,e1ac77f7,b041b04a,8efede7f,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
